"TaxID"	"ID"	"StudyAcc"	"SubmitterAcc"	"Organism"	"Date"	"UpdateDate"	"Company"	"Model"	"Bases"	"Description"	"Design"	"Center"	"ContactName"	"Laboratory"	"LibraryName"	"LibraryStrategy"	"LibrarySource"	"LibrarySelection"	"bioProj"	"bioSample"	"NCBI.Scientific.Name.x"	"Common.Name.x"	"Division.x"	"Genus.x"	"Species.x"	"Subspecies.x"	"NCBI.Scientific.Name.y"	"Common.Name.y"	"Division.y"	"Genus.y"	"Species.y"	"Subspecies.y"
9544	4239911	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2284977299	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00309_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00309_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305092"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240113	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	461158090	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00258_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00258_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305041"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240112	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	712463462	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00259_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00259_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305042"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240111	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	179425047	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00256_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00256_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305039"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239906	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2004778016	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00390_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00390_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305173"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239905	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2489180145	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00389_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00389_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305172"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239904	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2191887603	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00388_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00388_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305171"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239944	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	61697251	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00250_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00250_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305033"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239902	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1993099310	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00394_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00394_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305177"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239901	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1727805891	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00393_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00393_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305176"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240068	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3200848441	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00267_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00267_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305050"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240026	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	150810002	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00149_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00149_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304935"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240103	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2063475955	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00403_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00403_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305186"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240024	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2667925143	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00318_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00318_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305101"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240023	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3016179671	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00319_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00319_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305102"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240022	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2198180147	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00426_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00426_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305209"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240102	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2378222610	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00404_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00404_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305187"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240101	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	39256760	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00262_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00262_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305045"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240100	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	35670086	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00263_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00263_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305046"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240099	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1155620321	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00378_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00378_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305161"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239975	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1116029218	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00375_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00375_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305158"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240044	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1650264057	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00166_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00166_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304949"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239973	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2347652355	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00229_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00229_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305012"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239915	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3465447458	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00306_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00306_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305089"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239971	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2375525735	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00227_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00227_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305010"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239970	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2650327685	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00226_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00226_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305009"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239969	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3046027267	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00225_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00225_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305008"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240091	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1692504314	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00181_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00181_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304964"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239910	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1877851345	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00150_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00150_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304936"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240090	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2606801554	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00158_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00158_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304941"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240089	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1916998	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00157_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00157_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304940"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240074	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2669146546	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00269_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00269_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305052"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240087	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1150853046	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00159_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00159_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304942"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240086	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3987622607	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00329_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00329_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305112"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240071	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	892838765	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00270_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00270_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305053"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239958	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	79878775800	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00144_WGS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00144_WGS"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07304934"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240069	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	83405805	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00264_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00264_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305047"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239914	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3227134718	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00305_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00305_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305088"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239913	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1590569822	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00308_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00308_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305091"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239998	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2978210091	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00325_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00325_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305108"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239997	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1803006512	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00324_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00324_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305107"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240064	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3920653909	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00273_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00273_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305056"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4239909	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2229623300	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00243_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00243_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305026"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240075	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	2003612965	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00340_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00340_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305123"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240021	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	1796137173	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00416_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00416_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305199"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
9544	4240073	"SRP103539"	"SRA582971"	"Rhesus monkey"	2017	"2017/06/30"	"ILLUMINA"	"Illumina HiSeq"	3153405371	"Genomic Sequencing to Establish a Macaque Genotype and Phenotype Research Resource"	"m00268_GBS"	"OHSU"	"Melissa Yan"	"Neuroscience"	"m00268_GBS"	"OTHER"	"GENOMIC"	"RANDOM RT-PCR"	"PRJNA382404"	"SAMN07305051"	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA	"Macaca mulatta"	"Rhesus monkey"	"primates"	"Macaca"	"mulatta"	NA
